Fascia,Cognome e Nome,Cognome e Nome normalized,Uppercase Surname,Cognome,Nome,Genere,Ateneo,Facoltà,GSD 2024,SSD 2024,SSD 2015,SC 2015,Struttura di afferenza,Servizio prestato in altro ateneo,molteplicità,OpenAlex ID,OpenAlex Name,ORCID,H-Index,I10-Index,Works Count,Cited By Count,Institution (OpenAlex)
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SCHIATTARELLA Roberto,SCHIATTARELLA Roberto,SCHIATTARELLA,Schiattarella,Roberto,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,"FISICA ""ETTORE PANCINI""",,,https://openalex.org/A5057337775,Roberto Schiattarella,0000-0002-1819-2288,7.0,6.0,55.0,207.0,University of Naples Federico II
Associato,SCHIFANELLA Claudio,SCHIFANELLA Claudio,SCHIFANELLA,Schifanella,Claudio,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5084371661,Claudio Schifanella,0000-0001-7449-6529,14.0,21.0,119.0,1153.0,University of Turin
Associato,SCHIFANELLA Rossano,SCHIFANELLA Rossano,SCHIFANELLA,Schifanella,Rossano,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5036258938,Rossano Schifanella,0000-0002-3745-5792,27.0,56.0,140.0,3152.0,University of Turin
Associato,SCHIFANO Sebastiano Fabio,SCHIFANO Sebastiano Fabio,SCHIFANO,Schifano,Sebastiano Fabio,M,FERRARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze dell’Ambiente e della Prevenzione,,,https://openalex.org/A5071220084,Sebastiano Fabio Schifano,0000-0002-0132-9196,28.0,73.0,207.0,2570.0,"Istituto Nazionale di Fisica Nucleare, Sezione di Ferrara"
Associato,SCIAVICCO Guido,SCIAVICCO Guido,SCIAVICCO,Sciavicco,Guido,M,FERRARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e informatica,,,https://openalex.org/A5003911860,Guido Sciavicco,0000-0002-9221-879X,23.0,49.0,165.0,1788.0,University of Ferrara
Ordinario,SCIORTINO Marinella,SCIORTINO Marinella,SCIORTINO,Sciortino,Marinella,F,PALERMO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5017003045,Marinella Sciortino,0000-0001-6928-0168,20.0,34.0,107.0,1355.0,University of Palermo
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SCIULLO Luca,SCIULLO Luca,SCIULLO,Sciullo,Luca,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA - SCIENZA E INGEGNERIA,,,https://openalex.org/A5023503670,Luca Sciullo,0000-0002-8973-4486,13.0,16.0,52.0,396.0,University of Bologna
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SCOCCIA Gian Luca,SCOCCIA Gian Luca,SCOCCIA,Scoccia,Gian Luca,M,Gran Sasso Science Institute,,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,https://openalex.org/A5060820537,Gian Luca Scoccia,0000-0003-3588-2659,9.0,6.0,44.0,216.0,Gran Sasso Science Institute
Ordinario,SCOTTI Fabio,SCOTTI Fabio,SCOTTI,Scotti,Fabio,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5004969615,Fabio Scotti,0000-0002-4277-3701,35.0,98.0,274.0,5019.0,University of Milan
Associato,SCOZZARI Francesca,SCOZZARI Francesca,SCOZZARI,Scozzari,Francesca,F,CHIETI-PESCARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Economia,,,https://openalex.org/A5080102700,Francesca Scozzari,0000-0002-2105-4855,13.0,19.0,56.0,702.0,University of Chieti-Pescara
Associato,SCQUIZZATO Michele,SCQUIZZATO Michele,SCQUIZZATO,Scquizzato,Michele,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",,,https://openalex.org/A5072734392,Michele Scquizzato,0000-0002-9108-2448,12.0,14.0,50.0,524.0,University of Padua
Ordinario,SEGALA Roberto,SEGALA Roberto,SEGALA,Segala,Roberto,M,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5006624231,Roberto Segala,0000-0001-5586-3362,37.0,62.0,110.0,5311.0,University of Verona
Ricercatore,SEGNAN Marino,SEGNAN Marino,SEGNAN,Segnan,Marino,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5069558697,Marino Segnan,,16.0,22.0,68.0,1220.0,University of Turin
Ordinario,SEMERARO Giovanni,SEMERARO Giovanni,SEMERARO,Semeraro,Giovanni,M,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5059814300,Giovanni Semeraro,0000-0001-6883-1853,42.0,174.0,568.0,9220.0,University of Bari Aldo Moro
Ricercatore,SEMINI Laura,SEMINI Laura,SEMINI,Semini,Laura,F,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5030881314,Laura Semini,0000-0001-8774-2346,12.0,15.0,69.0,417.0,"Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo"""
Ordinario,SENATORE Sabrina,SENATORE Sabrina,SENATORE,Senatore,Sabrina,F,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria dell'Informazione ed Elettrica e Matematica applicata,,,https://openalex.org/A5088651272,Sabrina Senatore,0000-0002-7127-4290,21.0,42.0,133.0,1491.0,University of Salerno
Ordinario,SERENO Matteo,SERENO Matteo,SERENO,Sereno,Matteo,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5057340594,Matteo Sereno,0000-0002-5339-3456,24.0,54.0,144.0,1657.0,University of Turin
Associato,SERINA Ivan,SERINA Ivan,SERINA,Serina,Ivan,M,BRESCIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA DELL'INFORMAZIONE,,,https://openalex.org/A5068039203,Ivan Serina,0000-0002-7785-9492,19.0,35.0,129.0,1952.0,University of Brescia
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SETZU Mattia,SETZU Mattia,SETZU,Setzu,Mattia,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5042459975,Mattia Setzu,0000-0001-8351-9999,4.0,1.0,22.0,144.0,University of Pisa
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SICILIANI Lucia,SICILIANI Lucia,SICILIANI,Siciliani,Lucia,F,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5010854767,Lucia Siciliani,0000-0002-1438-280X,5.0,3.0,31.0,86.0,University of Bari Aldo Moro
Associato,SILVESTRI Claudio,SILVESTRI Claudio,SILVESTRI,Silvestri,Claudio,M,"""Ca' Foscari"" VENEZIA",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",,,https://openalex.org/A5033387685,Claudio Silvestri,0000-0002-9909-1808,23.0,35.0,90.0,1319.0,Ca' Foscari University of Venice
Ricercatore,SIMEONI Marta,SIMEONI Marta,SIMEONI,Simeoni,Marta,F,"""Ca' Foscari"" VENEZIA",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",,,https://openalex.org/A5058107550,Marta Simeoni,0000-0003-2702-3504,15.0,21.0,53.0,1323.0,Ca' Foscari University of Venice
Associato,SIRBU Alina,SIRBU Alina,SIRBU,Sirbu,Alina,F,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5008115861,Alina Sîrbu,0000-0002-3947-7143,16.0,27.0,105.0,1147.0,University of Pisa
Associato,SNIDARO Lauro,SNIDARO Lauro,SNIDARO,Snidaro,Lauro,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",,,https://openalex.org/A5046926620,Lauro Snidaro,0000-0003-3828-9017,22.0,42.0,110.0,1740.0,University of Udine
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SOCCINI Agata Marta,SOCCINI Agata Marta,SOCCINI,Soccini,Agata Marta,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5058577314,Agata Marta Soccini,0000-0002-7571-8637,8.0,5.0,30.0,114.0,University of Turin
Associato,SOLARI Fabio,SOLARI Fabio,SOLARI,Solari,Fabio,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",,,https://openalex.org/A5085589239,Fabio Solari,0000-0002-8111-0409,20.0,35.0,152.0,1143.0,University of Genoa
Associato,SOLDANI Jacopo,SOLDANI Jacopo,SOLDANI,Soldani,Jacopo,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5014430977,Jacopo Soldani,0000-0002-2435-3543,19.0,36.0,161.0,1907.0,University of Pisa
Ricercatore,SOLITRO Ugo,SOLITRO Ugo,SOLITRO,Solitro,Ugo,M,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5024978364,Ugo Solitro,,3.0,0.0,10.0,26.0,University of Verona
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SOTO GOMEZ Mauricio Abel,SOTO GOMEZ Mauricio Abel,SOTO GOMEZ,Soto Gomez,Mauricio Abel,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA 'GIOVANNI DEGLI ANTONI',,,https://openalex.org/A5044649325,Mauricio Soto,0000-0001-5977-9467,15.0,18.0,65.0,683.0,University of Milan
Associato,SPAGNOL Simone,SPAGNOL Simone,SPAGNOL,Spagnol,Simone,M,Università IUAV di VENEZIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Culture del progetto,,,https://openalex.org/A5061557581,Simone Spagnol,0000-0002-9309-0871,16.0,24.0,82.0,775.0,Università Iuav di Venezia
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),SPAGNUOLO Carmine,SPAGNUOLO Carmine,SPAGNUOLO,Spagnuolo,Carmine,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5014031647,Carmine Spagnuolo,0000-0002-8267-9808,13.0,19.0,62.0,678.0,University of Salerno
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SPAHIU Blerina,SPAHIU Blerina,SPAHIU,Spahiu,Blerina,F,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5088767562,Blerina Spahiu,0000-0002-6958-8215,9.0,8.0,39.0,236.0,University of Milano-Bicocca
Associato,SPANO Lucio Davide,SPANO Lucio Davide,SPANO,Spano,Lucio Davide,M,CAGLIARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5082366736,Lucio Davide Spano,0000-0001-7106-0463,18.0,31.0,130.0,1348.0,University of Cagliari
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SPANÒ Alvise,SPANÒ Alvise,SPANÒ,Spanò,Alvise,M,"""Ca' Foscari"" VENEZIA",,01/INFO-01,INFO-01/A,INF/01,01/B1,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",,,https://openalex.org/A5075714363,Alvise Spanò,0000-0002-6905-2736,7.0,5.0,42.0,164.0,Ca' Foscari University of Venice
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SPATA Massimo Orazio,SPATA Massimo Orazio,SPATA,Spata,Massimo Orazio,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5086037119,Massimo Orazio Spata,0000-0001-6704-7485,4.0,1.0,24.0,60.0,University of Catania
Associato,SPATARO William,SPATARO William,SPATARO,Spataro,William,M,della CALABRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica - DeMaCS,,,https://openalex.org/A5077855107,William Spataro,0000-0001-5776-9572,24.0,49.0,141.0,1754.0,University of Calabria
Ordinario,SPERDUTI Alessandro,SPERDUTI Alessandro,SPERDUTI,Sperduti,Alessandro,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",,,https://openalex.org/A5064873591,Alessandro Sperduti,0000-0002-8686-850X,40.0,117.0,327.0,8207.0,University of Trento
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SPINELLI Indro,SPINELLI Indro,SPINELLI,Spinelli,Indro,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5019615617,Indro Spinelli,0000-0003-1963-3548,6.0,6.0,37.0,1037.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SPINNATO Francesco,SPINNATO Francesco,SPINNATO,Spinnato,Francesco,M,PISA,,01/INFO-01,INFO-01/A,,,INFORMATICA,,,https://openalex.org/A5085997364,Francesco Spinnato,0000-0002-3203-6716,4.0,2.0,16.0,150.0,University of Pisa
Associato,SPOGNARDI Angelo,SPOGNARDI Angelo,SPOGNARDI,Spognardi,Angelo,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5066856623,Angelo Spognardi,0000-0001-6935-0701,27.0,39.0,102.0,3176.0,Institute of Informatics and Telematics
Associato confermato,SPOTO Nicola Fausto,SPOTO Nicola Fausto,SPOTO,Spoto,Nicola Fausto,M,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5051480560,Fausto Spoto,0000-0003-2973-0384,21.0,42.0,113.0,1605.0,University of Verona
Ricercatore,SPROSTON Jeremy James,SPROSTON Jeremy James,SPROSTON,Sproston,Jeremy James,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5044285570,Jeremy Sproston,0000-0003-2101-6821,21.0,29.0,69.0,1960.0,University of Turin
Associato,STAFFA Mariacarla,STAFFA Mariacarla,STAFFA,Staffa,Mariacarla,F,"""Parthenope"" di NAPOLI",,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE E TECNOLOGIE,,,https://openalex.org/A5082403995,Mariacarla Staffa,0000-0001-7656-8370,16.0,29.0,91.0,865.0,Parthenope University of Naples
Associato,STAIANO Antonino,STAIANO Antonino,STAIANO,Staiano,Antonino,M,"""Parthenope"" di NAPOLI",,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE E TECNOLOGIE,,,https://openalex.org/A5026753803,Antonino Staiano,0000-0002-4708-5860,18.0,26.0,111.0,1158.0,Parthenope University of Naples
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),STAN Ionel Eduard,STAN Ionel Eduard,STAN,Stan,Ionel Eduard,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5033477969,Ionel Eduard Stan,0000-0001-9260-102X,4.0,2.0,24.0,77.0,University of Milano-Bicocca
Ordinario,STANCO Filippo,STANCO Filippo,STANCO,Stanco,Filippo,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5014656063,Filippo Stanco,0000-0003-3865-9911,18.0,39.0,132.0,1449.0,University of Catania
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),STARACE Luigi Libero Lucio,STARACE Luigi Libero Lucio,STARACE,Starace,Luigi Libero Lucio,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA ELETTRICA E DELLE TECNOLOGIE DELL'INFORMAZIONE,,,https://openalex.org/A5011917008,Luigi Libero Lucio Starace,0000-0001-7945-9014,7.0,5.0,49.0,140.0,University of Naples Federico II
Ordinario,STELLA Fabio Antonio,STELLA Fabio Antonio,STELLA,Stella,Fabio Antonio,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,MAT/09,01/A6,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5020281960,Fabio Stella,0000-0002-1394-0507,19.0,38.0,144.0,1582.0,University of Milan
Associato,STELLATO Armando,STELLATO Armando,STELLATO,Stellato,Armando,M,"ROMA ""Tor Vergata""",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Ingegneria dell'Impresa ""Mario Lucertini""",,,https://openalex.org/A5064329721,Armando Stellato,0000-0001-5374-2807,15.0,25.0,106.0,898.0,University of Rome Tor Vergata
Ricercatore,STERBINI Andrea,STERBINI Andrea,STERBINI,Sterbini,Andrea,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5024394882,Andrea Sterbini,0000-0002-5361-2786,15.0,21.0,81.0,644.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),STRIANI Manuel,STRIANI Manuel,STRIANI,Striani,Manuel,M,PIEMONTE ORIENTALE,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE E INNOVAZIONE TECNOLOGICA (DISIT),,,https://openalex.org/A5088441881,Manuel Striani,0000-0002-7600-576X,9.0,9.0,52.0,268.0,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SUAREZ FERNANDEZ Lisandra,SUAREZ FERNANDEZ Lisandra,SUAREZ FERNANDEZ,Suarez Fernandez,Lisandra,F,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA E SCIENZE DELL'INFORMAZIONE E MATEMATICA,,,https://openalex.org/A5045145446,Lisandra Suárez Fernández,0000-0002-3772-9749,0.0,0.0,12.0,0.0,University of Matanzas
Ordinario,SUCCI Giancarlo,SUCCI Giancarlo,SUCCI,Succi,Giancarlo,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5039583821,Giancarlo Succi,0000-0001-8847-0186,53.0,141.0,593.0,8385.0,University of Bologna
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),SULIS Emilio,SULIS Emilio,SULIS,Sulis,Emilio,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5014402622,Emilio Sulis,0000-0003-1746-3733,14.0,23.0,90.0,912.0,University of Turin
Associato confermato,SZYMANIK Jakub Krzysztof,SZYMANIK Jakub Krzysztof,SZYMANIK,Szymanik,Jakub Krzysztof,M,TRENTO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Centro Interdipartimentale Mente/Cervello,,,,,,,,,,
Ordinario,TAGLIAFERRI Roberto,TAGLIAFERRI Roberto,TAGLIAFERRI,Tagliaferri,Roberto,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze Aziendali - Management & Innovation Systems,,,https://openalex.org/A5030668200,Roberto Tagliaferri,0000-0001-8134-9025,32.0,73.0,296.0,4688.0,University of Salerno
Ordinario,TALAMO Maurizio,TALAMO Maurizio,TALAMO,Talamo,Maurizio,M,"ROMA ""Tor Vergata""",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Ingegneria dell'Impresa ""Mario Lucertini""",,,https://openalex.org/A5077567390,Maurizio Talamo,0000-0002-3888-0889,16.0,34.0,153.0,2325.0,University of Rome Tor Vergata
Ordinario,TALLINI Luca,TALLINI Luca,TALLINI,Tallini,Luca,M,TERAMO,,01/INFO-01,INFO-01/A,INF/01,01/B1,DIPARTIMENTO DI SCIENZE DELLA COMUNICAZIONE,,,https://openalex.org/A5002622368,Luca G. Tallini,0000-0003-4238-173X,18.0,27.0,75.0,894.0,University of Teramo
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TANGHERLONI Andrea,TANGHERLONI Andrea,TANGHERLONI,Tangherloni,Andrea,M,Bocconi MILANO,Economia,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE DELLA COMPUTAZIONE - DEPARTMENT OF COMPUTING SCIENCES (DCS),,,https://openalex.org/A5056055676,Andrea Tangherloni,0000-0002-5856-4453,17.0,21.0,80.0,1476.0,Bocconi University
Ordinario,TARINI Marco,TARINI Marco,TARINI,Tarini,Marco,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5088977284,Marco Tarini,0000-0003-2301-3173,29.0,47.0,90.0,3364.0,University of Milan
Ricercatore,TASSO Sergio,TASSO Sergio,TASSO,Tasso,Sergio,M,PERUGIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5088282898,Sergio Tasso,0000-0001-9174-9065,13.0,15.0,42.0,329.0,University of Perugia
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TATICCHI Carlo,TATICCHI Carlo,TATICCHI,Taticchi,Carlo,M,PERUGIA,,01/INFO-01,INFO-01/A,,,MATEMATICA E INFORMATICA,,,https://openalex.org/A5039218843,Carlo Taticchi,0000-0003-1260-4672,5.0,1.0,53.0,83.0,University of Perugia
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TEDESCHI Stefano,TEDESCHI Stefano,TEDESCHI,Tedeschi,Stefano,M,VALLE D'AOSTA,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE ECONOMICHE E POLITICHE,,,https://openalex.org/A5010982417,Sara Tedeschi,0000-0001-9546-2811,35.0,65.0,115.0,6058.0,University of Bologna
Associato confermato,TEGOLO Domenico,TEGOLO Domenico,TEGOLO,Tegolo,Domenico,M,PALERMO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5015382861,Domenico Tegolo,0000-0001-5417-5584,27.0,55.0,169.0,3943.0,University of Palermo
Ordinario,TERENZIANI Paolo,TERENZIANI Paolo,TERENZIANI,Terenziani,Paolo,M,PIEMONTE ORIENTALE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze e Innovazione Tecnologica (DISIT),,,https://openalex.org/A5007745000,Paolo Terenziani,0000-0002-9014-7537,25.0,72.0,226.0,2421.0,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”
Ordinario,TERRACINA Giorgio,TERRACINA Giorgio,TERRACINA,Terracina,Giorgio,M,della CALABRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica - DeMaCS,,,https://openalex.org/A5084620092,Giorgio Terracina,0000-0002-3090-7223,27.0,59.0,200.0,2508.0,University of Calabria
Associato,TESEI Luca,TESEI Luca,TESEI,Tesei,Luca,M,CAMERINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCUOLA DI SCIENZE E TECNOLOGIE,,,https://openalex.org/A5076735277,Luca Tesei,0000-0002-7536-8796,15.0,21.0,102.0,622.0,Università di Camerino
Ricercatore,TESSARIS Sergio,TESSARIS Sergio,TESSARIS,Tessaris,Sergio,M,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,FACOLTA' DI INGEGNERIA,,,https://openalex.org/A5010134911,Sergio Tessaris,0000-0002-3156-2669,20.0,29.0,80.0,1355.0,Free University of Bozen-Bolzano
Associato,TESTOLIN Alberto,TESTOLIN Alberto,TESTOLIN,Testolin,Alberto,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,PSICOLOGIA GENERALE - DPG,,,https://openalex.org/A5027874987,Alberto Testolin,0000-0001-7062-4861,18.0,32.0,93.0,1073.0,University of Padua
Associato confermato,THESEIDER DUPRE' Daniele,THESEIDER DUPRÈ Daniele,THESEIDER DUPRÈ,Theseider Duprè,Daniele,M,PIEMONTE ORIENTALE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze e Innovazione Tecnologica (DISIT),,,https://openalex.org/A5032469069,Daniele Theseider Dupré,0000-0001-6798-4380,20.0,35.0,134.0,1519.0,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”
Associato,TIBALDI Alberto,TIBALDI Alberto,TIBALDI,Tibaldi,Alberto,M,Politecnico di TORINO,,01/INFO-01,INFO-01/A,ING-INF/01,09/E3,ELETTRONICA E TELECOMUNICAZIONI,,,https://openalex.org/A5062716390,Alberto Tibaldi,0000-0002-0157-8512,15.0,29.0,143.0,801.0,Polytechnic University of Turin
Associato confermato,TIEZZI Elisa Benedetta Primavera,TIEZZI Elisa Benedetta Primavera,TIEZZI,Tiezzi,Elisa Benedetta Primavera,F,SIENA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria dell’Informazione e Scienze Matematiche,,,https://openalex.org/A5050542682,E. Tiezzi,0000-0001-5515-0987,20.0,33.0,169.0,1490.0,University of Siena
Associato,TIEZZI Francesco,TIEZZI Francesco,TIEZZI,Tiezzi,Francesco,M,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",,,https://openalex.org/A5062053859,Francesco Tiezzi,0000-0002-4358-9236,30.0,61.0,198.0,2536.0,North Carolina State University
Associato confermato,TINI Simone,TINI Simone,TINI,Tini,Simone,M,INSUBRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze Umane e dell'Innovazione per il Territorio,,,https://openalex.org/A5060188970,Simone Tini,0000-0002-3991-5123,17.0,31.0,115.0,826.0,University of Insubria
Ordinario,TIVOLI Massimo,TIVOLI Massimo,TIVOLI,Tivoli,Massimo,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5082849720,Massimo Tivoli,0000-0001-9290-1997,27.0,54.0,126.0,2889.0,University of L'Aquila
Associato,TOLOMEI Gabriele,TOLOMEI Gabriele,TOLOMEI,Tolomei,Gabriele,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5011299100,Gabriele Tolomei,0000-0001-7471-6659,17.0,28.0,79.0,1093.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),TOMA Andrea,TOMA Andrea,TOMA,Toma,Andrea,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"SCIENZE MATEMATICHE, INFORMATICHE E FISICHE",,,https://openalex.org/A5078864453,Andréa Toma,0000-0003-2877-9805,51.0,141.0,477.0,8319.0,Italian Institute of Technology
Associato,TOMASIELLO Stefania,TOMASIELLO Stefania,TOMASIELLO,Tomasiello,Stefania,F,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Industriale,,,https://openalex.org/A5039950678,Stefania Tomasiello,0000-0003-2830-7525,22.0,47.0,118.0,1337.0,University of Tartu
